Reference Summary Path,Our Summary Path, Total_Words_Reference, Total_Words_Our, Match, N, Precision, Recall, FMeasure
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d19dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc19.txt,419,291,46,2,15.807560137457045,10.978520286396181,12.957746478873238,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d19dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc19.txt,418,290,15,3,5.172413793103448,3.588516746411483,4.2372881355932215,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d20dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc20.txt,401,414,188,1,45.410628019323674,46.88279301745636,46.13496932515338,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d20dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc20.txt,400,413,57,2,13.801452784503631,14.25,14.022140221402214,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d20dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc20.txt,399,412,25,3,6.067961165048544,6.265664160401003,6.1652281134401985,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d21dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc21.txt,399,212,105,1,49.528301886792455,26.31578947368421,34.36988543371522,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d21dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc21.txt,398,211,18,2,8.530805687203792,4.522613065326633,5.911330049261084,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d21dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc21.txt,397,210,6,3,2.857142857142857,1.5113350125944585,1.9769357495881386,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d22dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc22.txt,399,367,151,1,41.14441416893733,37.84461152882206,39.425587467362924,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d22dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc22.txt,398,366,25,2,6.830601092896175,6.28140703517588,6.544502617801047,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d22dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc22.txt,397,365,4,3,1.095890410958904,1.0075566750629723,1.0498687664041995,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d23dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc23.txt,404,492,190,1,38.61788617886179,47.02970297029703,42.410714285714285,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d23dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc23.txt,403,491,46,2,9.368635437881874,11.41439205955335,10.29082774049217,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d23dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc23.txt,402,490,19,3,3.877551020408163,4.72636815920398,4.260089686098654,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d24dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc24.txt,401,200,127,1,63.5,31.67082294264339,42.26289517470882,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d24dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc24.txt,400,199,50,2,25.12562814070352,12.5,16.69449081803005,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d24dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc24.txt,399,198,27,3,13.636363636363637,6.7669172932330826,9.045226130653267,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d25ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc25.txt,400,787,193,1,24.52350698856417,48.25,32.518955349620896,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d25ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc25.txt,399,786,35,2,4.4529262086514,8.771929824561404,5.9071729957805905,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d25ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc25.txt,398,785,8,3,1.019108280254777,2.0100502512562812,1.3524936601859678,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d26ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc26.txt,397,218,93,1,42.6605504587156,23.425692695214106,30.243902439024392,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d26ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc26.txt,396,217,12,2,5.529953917050691,3.0303030303030303,3.915171288743882,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d26ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc26.txt,395,216,1,3,0.46296296296296297,0.25316455696202533,0.3273322422258592,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d27ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc27.txt,398,620,200,1,32.25806451612903,50.25125628140704,39.29273084479371,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d27ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc27.txt,397,619,38,2,6.138933764135703,9.571788413098236,7.48031496062992,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d27ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc27.txt,396,618,10,3,1.6181229773462784,2.525252525252525,1.9723865877712032,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d28ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc28.txt,400,519,195,1,37.57225433526011,48.75,42.43743199129488,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d28ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc28.txt,399,518,28,2,5.405405405405405,7.017543859649122,6.106870229007634,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d28ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc28.txt,398,517,5,3,0.9671179883945842,1.256281407035176,1.092896174863388,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d29ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc29.txt,398,430,145,1,33.72093023255814,36.4321608040201,35.024154589371975,
